Network,CPU,2.891897,ms,CUDA,2.742240,ms
Pre-Process,CPU,0.051332,ms,CUDA,0.008224,ms
Total,CPU,3.104038,ms,CUDA,2.817344,ms
Post-Process,CPU,0.018625,ms,CUDA,0.018816,ms
Network,CPU,3.017761,ms,CUDA,2.790784,ms
Pre-Process,CPU,0.067652,ms,CUDA,0.007744,ms
Total,CPU,3.069572,ms,CUDA,2.860352,ms
Post-Process,CPU,0.022849,ms,CUDA,0.022848,ms
Network,CPU,2.969150,ms,CUDA,2.829312,ms
Pre-Process,CPU,0.077573,ms,CUDA,0.008192,ms
Total,CPU,3.188075,ms,CUDA,2.991712,ms
Post-Process,CPU,0.025089,ms,CUDA,0.025184,ms
Network,CPU,3.084165,ms,CUDA,2.958336,ms
Pre-Process,CPU,0.078821,ms,CUDA,0.008192,ms
Total,CPU,3.640873,ms,CUDA,3.757696,ms
Post-Process,CPU,0.032802,ms,CUDA,0.001024,ms
Network,CPU,3.550947,ms,CUDA,3.748864,ms
Pre-Process,CPU,0.057124,ms,CUDA,0.007808,ms
Total,CPU,3.293651,ms,CUDA,3.105024,ms
Post-Process,CPU,0.065028,ms,CUDA,0.064768,ms
Network,CPU,3.165931,ms,CUDA,3.032064,ms
Pre-Process,CPU,0.062692,ms,CUDA,0.008192,ms
Total,CPU,4.523970,ms,CUDA,0.007872,ms
Post-Process,CPU,0.069925,ms,CUDA,0.000000,ms
Network,CPU,4.389977,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.064068,ms,CUDA,0.007872,ms
Total,CPU,3.702381,ms,CUDA,3.702048,ms
Post-Process,CPU,0.031042,ms,CUDA,0.001024,ms
Network,CPU,3.618216,ms,CUDA,3.692544,ms
Pre-Process,CPU,0.053123,ms,CUDA,0.008480,ms
Total,CPU,6.304979,ms,CUDA,6.210016,ms
Post-Process,CPU,0.031202,ms,CUDA,0.031680,ms
Network,CPU,6.139816,ms,CUDA,5.877120,ms
Pre-Process,CPU,0.133961,ms,CUDA,0.301216,ms
