Network,CPU,3.746596,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.047395,ms,CUDA,0.008192,ms
Total,CPU,4.111451,ms,CUDA,3.294976,ms
Post-Process,CPU,0.018401,ms,CUDA,0.018560,ms
Network,CPU,4.015541,ms,CUDA,3.269248,ms
Pre-Process,CPU,0.077509,ms,CUDA,0.007168,ms
Total,CPU,4.211841,ms,CUDA,4.280512,ms
Post-Process,CPU,0.022177,ms,CUDA,0.001024,ms
Network,CPU,4.137852,ms,CUDA,4.271104,ms
Pre-Process,CPU,0.051811,ms,CUDA,0.008384,ms
Total,CPU,3.662015,ms,CUDA,3.459648,ms
Post-Process,CPU,0.024961,ms,CUDA,0.025152,ms
Network,CPU,3.577242,ms,CUDA,3.426272,ms
Pre-Process,CPU,0.059812,ms,CUDA,0.008224,ms
Total,CPU,5.353223,ms,CUDA,5.313536,ms
Post-Process,CPU,0.213325,ms,CUDA,0.000000,ms
Network,CPU,5.088151,ms,CUDA,5.305344,ms
Pre-Process,CPU,0.051747,ms,CUDA,0.008192,ms
Total,CPU,3.819978,ms,CUDA,3.607616,ms
Post-Process,CPU,0.330260,ms,CUDA,0.328960,ms
Network,CPU,3.437266,ms,CUDA,3.270816,ms
Pre-Process,CPU,0.052452,ms,CUDA,0.007840,ms
Total,CPU,4.697279,ms,CUDA,4.762976,ms
Post-Process,CPU,0.058884,ms,CUDA,0.000000,ms
Network,CPU,4.586136,ms,CUDA,4.754432,ms
Pre-Process,CPU,0.052259,ms,CUDA,0.008544,ms
Total,CPU,5.311589,ms,CUDA,4.987776,ms
Post-Process,CPU,0.037699,ms,CUDA,0.037664,ms
Network,CPU,5.221279,ms,CUDA,4.942560,ms
Pre-Process,CPU,0.052611,ms,CUDA,0.007552,ms
Total,CPU,6.535631,ms,CUDA,6.439968,ms
Post-Process,CPU,0.031650,ms,CUDA,0.031744,ms
Network,CPU,6.413256,ms,CUDA,6.400384,ms
Pre-Process,CPU,0.090725,ms,CUDA,0.007840,ms
Total,CPU,5.469796,ms,CUDA,5.297888,ms
Post-Process,CPU,0.046850,ms,CUDA,0.047264,ms
Network,CPU,5.360542,ms,CUDA,5.242880,ms
Pre-Process,CPU,0.062404,ms,CUDA,0.007744,ms
Total,CPU,4.413802,ms,CUDA,4.218528,ms
Post-Process,CPU,0.039491,ms,CUDA,0.039584,ms
Network,CPU,4.301891,ms,CUDA,4.170752,ms
Pre-Process,CPU,0.072420,ms,CUDA,0.008192,ms
Total,CPU,85.552490,ms,CUDA,85.357567,ms
Post-Process,CPU,0.033441,ms,CUDA,0.033792,ms
Network,CPU,85.473991,ms,CUDA,85.316032,ms
Pre-Process,CPU,0.045058,ms,CUDA,0.007744,ms
Total,CPU,86.854820,ms,CUDA,86.744064,ms
Post-Process,CPU,0.031873,ms,CUDA,0.032096,ms
Network,CPU,86.766045,ms,CUDA,86.704124,ms
Pre-Process,CPU,0.056899,ms,CUDA,0.007840,ms
Total,CPU,89.027000,ms,CUDA,88.832901,ms
Post-Process,CPU,0.041282,ms,CUDA,0.040992,ms
Network,CPU,88.942352,ms,CUDA,88.784065,ms
Pre-Process,CPU,0.043363,ms,CUDA,0.007840,ms
Total,CPU,94.347847,ms,CUDA,94.316544,ms
Post-Process,CPU,0.048418,ms,CUDA,0.001024,ms
Network,CPU,94.248840,ms,CUDA,94.307327,ms
Pre-Process,CPU,0.050594,ms,CUDA,0.008192,ms
Total,CPU,88.667435,ms,CUDA,88.468376,ms
Post-Process,CPU,0.031970,ms,CUDA,0.032032,ms
Network,CPU,88.585129,ms,CUDA,88.428764,ms
Pre-Process,CPU,0.050338,ms,CUDA,0.007584,ms
Total,CPU,90.415871,ms,CUDA,90.272003,ms
Post-Process,CPU,0.037411,ms,CUDA,0.037472,ms
Network,CPU,90.302895,ms,CUDA,90.226685,ms
Pre-Process,CPU,0.075558,ms,CUDA,0.007840,ms
Total,CPU,94.432716,ms,CUDA,94.490623,ms
Post-Process,CPU,0.042820,ms,CUDA,0.000000,ms
Network,CPU,94.331459,ms,CUDA,94.482430,ms
Pre-Process,CPU,0.058437,ms,CUDA,0.008192,ms
Total,CPU,225.643692,ms,CUDA,225.440491,ms
Post-Process,CPU,0.043971,ms,CUDA,0.044064,ms
Network,CPU,225.547867,ms,CUDA,225.388229,ms
Pre-Process,CPU,0.051844,ms,CUDA,0.008192,ms
Total,CPU,23.453888,ms,CUDA,23.260960,ms
Post-Process,CPU,0.062309,ms,CUDA,0.062144,ms
Network,CPU,23.332567,ms,CUDA,23.190624,ms
Pre-Process,CPU,0.059012,ms,CUDA,0.008192,ms
Total,CPU,22.766668,ms,CUDA,22.565952,ms
Post-Process,CPU,0.050276,ms,CUDA,0.050112,ms
Network,CPU,22.665350,ms,CUDA,22.507648,ms
Pre-Process,CPU,0.051043,ms,CUDA,0.008192,ms
Total,CPU,27.591467,ms,CUDA,27.588512,ms
Post-Process,CPU,3.912674,ms,CUDA,4.018784,ms
Network,CPU,23.582829,ms,CUDA,23.561537,ms
Pre-Process,CPU,0.095965,ms,CUDA,0.008192,ms
Total,CPU,25.955595,ms,CUDA,25.620256,ms
Post-Process,CPU,4.024362,ms,CUDA,4.213760,ms
Network,CPU,21.874636,ms,CUDA,21.398912,ms
Pre-Process,CPU,0.056596,ms,CUDA,0.007584,ms
Total,CPU,27.377880,ms,CUDA,27.385311,ms
Post-Process,CPU,4.083477,ms,CUDA,4.283936,ms
Network,CPU,23.244658,ms,CUDA,23.093632,ms
Pre-Process,CPU,0.049746,ms,CUDA,0.007744,ms
Total,CPU,27.987673,ms,CUDA,27.999454,ms
Post-Process,CPU,3.906114,ms,CUDA,4.104832,ms
Network,CPU,24.003044,ms,CUDA,23.887039,ms
Pre-Process,CPU,0.078514,ms,CUDA,0.007584,ms
Total,CPU,27.273933,ms,CUDA,27.306946,ms
Post-Process,CPU,4.014373,ms,CUDA,4.212352,ms
Network,CPU,23.182440,ms,CUDA,23.086208,ms
Pre-Process,CPU,0.077120,ms,CUDA,0.008384,ms
